doc_id,card_id_hktmo,posting_date,billing_amount,txn_typ,mcc,trans_details,merchant_id
TXN_01799,CARD_1713,2025-10-29,989008,ATM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_7209
TXN_01800,CARD_0363,2025-01-24,1558016,POS,5311,PAYMENT FOR SHOPEE PAY,MERC_5703
TXN_01801,CARD_0124,2025-10-23,3708044,POS,4722,PAYMENT FOR TRIP.COM,MERC_1493
TXN_01802,CARD_0663,2025-09-29,644776,ATM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_7247
TXN_01803,CARD_1787,2025-01-27,3737006,ATM,4722,PAYMENT FOR AGODA HOTEL,MERC_8597
TXN_01804,CARD_1609,2025-07-11,593870,ECOM,4722,PAYMENT FOR KLOOK,MERC_7151
TXN_01805,CARD_1233,2025-10-15,4358982,POS,4121,PAYMENT FOR BE GROUP,33881000554434
TXN_01806,CARD_0757,2025-09-02,4673789,POS,4121,PAYMENT FOR GRAB FOOD,MERC_2018
TXN_01807,CARD_0554,2025-04-22,3484367,ECOM,5311,PAYMENT FOR SHOPEE PAY,MERC_3236
TXN_01808,CARD_1549,2025-02-07,2260498,ECOM,7832,PAYMENT FOR CGV CINEMA,MERC_2139
TXN_01809,CARD_1210,2025-08-08,3333721,POS,4121,PAYMENT FOR GRAB FOOD,MERC_3788
TXN_01810,CARD_0761,2025-11-25,379464,POS,5311,PAYMENT FOR TIKTOKSHOP,MERC_6377
TXN_01811,CARD_1910,2025-11-25,537621,ATM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_9454
TXN_01812,CARD_0596,2025-09-02,4026071,ECOM,4121,PAYMENT FOR BE GROUP,33810000997920
TXN_01813,CARD_1972,2025-11-10,4713347,ECOM,5812,PAYMENT FOR MANWAH,MERC_2735
TXN_01814,CARD_0115,2025-11-04,3002361,POS,5812,PAYMENT FOR GOGI,MERC_2595
TXN_01815,CARD_0343,2025-12-30,4707818,POS,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_3925
TXN_01816,CARD_0181,2025-03-15,3224418,ECOM,5311,PAYMENT FOR SHOPEE PAY,MERC_4587
TXN_01817,CARD_1332,2025-09-15,3721955,POS,5311,PAYMENT FOR SHOPEE PAY,MERC_7929
TXN_01818,CARD_1714,2025-08-22,2575432,ATM,4722,PAYMENT FOR TRAVELOKA,MERC_3512
TXN_01819,CARD_0286,2025-06-06,3739622,ECOM,5812,PAYMENT FOR MANWAH,MERC_5153
TXN_01820,CARD_1798,2025-07-25,2426112,ATM,5732,PAYMENT FOR CELLPHONES STORE,MERC_1130
TXN_01821,CARD_1822,2025-05-18,3619621,ECOM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_1490
TXN_01822,CARD_0065,2025-07-25,2092233,POS,5812,PAYMENT FOR HAIDILAO,MERC_8635
TXN_01823,CARD_0109,2025-12-13,1771269,ECOM,4722,PAYMENT FOR TRIP.COM,MERC_4541
TXN_01824,CARD_0891,2025-12-14,3741313,POS,5812,PAYMENT FOR GOGI,MERC_6048
TXN_01825,CARD_0698,2025-09-15,1068322,ECOM,5814,PAYMENT FOR STARBUCKS,MERC_5100
TXN_01826,CARD_1922,2025-01-09,3309574,ECOM,7832,PAYMENT FOR CGV CINEMA,MERC_8253
TXN_01827,CARD_1262,2025-05-24,3094216,POS,5311,PAYMENT FOR SHOPEE PAY,MERC_1928
TXN_01828,CARD_0092,2025-04-05,312750,ATM,4121,PAYMENT FOR GRAB FOOD,MERC_5681
TXN_01829,CARD_1204,2025-01-28,1414105,POS,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_5850
TXN_01830,CARD_0649,2025-04-08,2585566,POS,5812,PAYMENT FOR GOGI,MERC_3657
TXN_01831,CARD_1390,2025-02-06,2486537,ECOM,4121,PAYMENT FOR BE GROUP,33810000997920
TXN_01832,CARD_1772,2025-09-05,544424,ECOM,5732,PAYMENT FOR CELLPHONES STORE,MERC_1020
TXN_01833,CARD_1218,2025-04-15,312701,ECOM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_4964
TXN_01834,CARD_0661,2025-01-27,124609,ATM,4722,PAYMENT FOR AGODA HOTEL,MERC_8306
TXN_01835,CARD_0146,2025-06-06,2523218,ATM,4722,PAYMENT FOR KLOOK,MERC_6589
TXN_01836,CARD_0392,2025-12-28,3788157,ATM,4121,PAYMENT FOR BE GROUP,60392750
TXN_01837,CARD_0008,2025-06-19,1669118,ATM,4121,PAYMENT FOR BE GROUP,33810000997920
TXN_01838,CARD_0259,2025-03-13,175867,ECOM,4722,PAYMENT FOR KLOOK,MERC_9247
TXN_01839,CARD_0729,2025-04-08,575370,ATM,4722,PAYMENT FOR KLOOK,MERC_5378
TXN_01840,CARD_0831,2025-11-03,1814561,ATM,5311,PAYMENT FOR TIKTOKSHOP,MERC_4695
TXN_01841,CARD_1193,2025-03-26,778525,ECOM,4722,PAYMENT FOR TRIP.COM,MERC_1015
TXN_01842,CARD_1731,2025-12-03,2213824,POS,4722,PAYMENT FOR TRIP.COM,MERC_2323
TXN_01843,CARD_0544,2025-01-09,4417054,ATM,4722,PAYMENT FOR AGODA HOTEL,MERC_2493
TXN_01844,CARD_1474,2025-01-21,989083,ATM,5812,PAYMENT FOR MANWAH,MERC_1226
TXN_01845,CARD_1512,2025-06-20,4635275,ECOM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_9423
TXN_01846,CARD_0679,2025-05-09,1483720,ATM,4121,PAYMENT FOR GRAB FOOD,MERC_2446
TXN_01847,CARD_0274,2025-02-03,3540653,ECOM,4722,PAYMENT FOR TRIP.COM,MERC_7515
TXN_01848,CARD_0186,2025-06-17,1960029,ATM,4722,PAYMENT FOR TRAVELOKA,MERC_7275
TXN_01849,CARD_1521,2025-05-11,4286775,ATM,5311,PAYMENT FOR SHOPEE PAY,MERC_6102
TXN_01850,CARD_0677,2025-11-24,2127366,POS,5311,PAYMENT FOR TIKTOKSHOP,MERC_4374
TXN_01851,CARD_0033,2025-07-30,2009955,POS,5812,PAYMENT FOR MANWAH,MERC_5211
TXN_01852,CARD_0580,2025-11-07,2849896,POS,5814,PAYMENT FOR STARBUCKS,MERC_4808
TXN_01853,CARD_0715,2025-09-19,2347437,POS,4121,PAYMENT FOR XANH SM TAXI,MERC_9905
TXN_01854,CARD_0665,2025-03-25,455503,ATM,5812,PAYMENT FOR GOGI,MERC_6932
TXN_01855,CARD_0511,2025-12-26,771041,POS,5812,PAYMENT FOR HAIDILAO,MERC_9542
TXN_01856,CARD_0972,2025-02-04,2932875,ECOM,7832,PAYMENT FOR CGV CINEMA,MERC_3723
TXN_01857,CARD_1148,2025-09-07,191764,ATM,4722,PAYMENT FOR TRIP.COM,MERC_9086
TXN_01858,CARD_1838,2025-05-07,2883488,ATM,5732,PAYMENT FOR CELLPHONES STORE,MERC_8886
TXN_01859,CARD_1299,2025-06-08,4330373,ATM,5812,PAYMENT FOR HAIDILAO,MERC_3500
TXN_01860,CARD_1136,2025-01-10,3332720,ECOM,5812,PAYMENT FOR GOGI,MERC_9256
TXN_01861,CARD_1811,2025-12-06,67148,POS,4121,PAYMENT FOR BE GROUP,33881000554434
TXN_01862,CARD_1231,2025-02-22,2311442,POS,4722,PAYMENT FOR AGODA HOTEL,MERC_2353
TXN_01863,CARD_0461,2025-04-29,936796,ATM,4121,PAYMENT FOR GRAB FOOD,MERC_3114
TXN_01864,CARD_0864,2025-05-11,2312692,ATM,5812,PAYMENT FOR HAIDILAO,MERC_7794
TXN_01865,CARD_1602,2025-05-14,926286,ATM,4722,PAYMENT FOR KLOOK,MERC_7134
TXN_01866,CARD_1448,2025-02-23,530713,POS,4722,PAYMENT FOR AGODA HOTEL,MERC_4358
TXN_01867,CARD_1121,2025-10-14,327909,ECOM,5814,PAYMENT FOR STARBUCKS,MERC_5791
TXN_01868,CARD_0845,2025-07-01,4569288,ECOM,4121,PAYMENT FOR GRAB FOOD,MERC_5855
TXN_01869,CARD_0020,2025-11-19,2100070,ECOM,4121,PAYMENT FOR BE GROUP,33881000554434
TXN_01870,CARD_0799,2025-11-22,3303551,ECOM,4121,PAYMENT FOR XANH SM TAXI,MERC_8651
TXN_01871,CARD_1717,2025-03-25,4070977,POS,4722,PAYMENT FOR TRAVELOKA,MERC_1276
TXN_01872,CARD_0950,2025-12-20,186577,ATM,4121,PAYMENT FOR BE GROUP,60392750
TXN_01873,CARD_0507,2025-09-14,2466464,POS,7832,PAYMENT FOR CGV CINEMA,MERC_3257
TXN_01874,CARD_1692,2025-08-04,1449834,POS,5311,PAYMENT FOR SHOPEE PAY,MERC_5908
TXN_01875,CARD_1735,2025-02-04,4362939,POS,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_9953
TXN_01876,CARD_1610,2025-10-04,737309,ATM,5732,PAYMENT FOR CELLPHONES STORE,MERC_3782
TXN_01877,CARD_0730,2025-02-26,1173181,POS,5732,PAYMENT FOR CELLPHONES STORE,MERC_8398
TXN_01878,CARD_0509,2025-05-13,1095472,POS,4121,PAYMENT FOR GRAB FOOD,MERC_6345
TXN_01879,CARD_0471,2025-02-23,3996207,ATM,5812,PAYMENT FOR MANWAH,MERC_1838
TXN_01880,CARD_0135,2025-06-02,2615826,ATM,5311,PAYMENT FOR SHOPEE PAY,MERC_9619
TXN_01881,CARD_0103,2025-02-27,2115563,POS,4121,PAYMENT FOR GRAB FOOD,MERC_8152
TXN_01882,CARD_1932,2025-10-29,4579242,POS,5812,PAYMENT FOR GOGI,MERC_3655
TXN_01883,CARD_0862,2025-04-29,2340436,POS,4121,PAYMENT FOR GRAB FOOD,MERC_3440
TXN_01884,CARD_1509,2025-12-18,1754031,POS,4722,PAYMENT FOR AGODA HOTEL,MERC_5072
TXN_01885,CARD_0068,2025-04-21,2761143,ATM,4722,PAYMENT FOR TRIP.COM,MERC_8512
TXN_01886,CARD_0616,2025-07-28,618586,ECOM,4722,PAYMENT FOR AGODA HOTEL,MERC_4186
TXN_01887,CARD_1009,2025-02-14,843768,ATM,4722,PAYMENT FOR AGODA HOTEL,MERC_5896
TXN_01888,CARD_0630,2025-06-01,4380437,POS,5812,PAYMENT FOR MANWAH,MERC_3844
TXN_01889,CARD_0413,2025-10-29,4058436,ATM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_4839
TXN_01890,CARD_1951,2025-04-24,2888563,POS,4722,PAYMENT FOR KLOOK,MERC_6530
TXN_01891,CARD_1630,2025-11-23,3294541,ATM,4722,PAYMENT FOR AGODA HOTEL,MERC_3795
TXN_01892,CARD_1367,2025-09-23,2607379,ECOM,5812,PAYMENT FOR MANWAH,MERC_5132
TXN_01893,CARD_0555,2025-11-17,460985,POS,4722,PAYMENT FOR AGODA HOTEL,MERC_6082
TXN_01894,CARD_0991,2025-03-26,2070963,POS,5732,PAYMENT FOR CELLPHONES STORE,MERC_6083
TXN_01895,CARD_0183,2025-10-08,4202171,POS,7832,PAYMENT FOR CGV CINEMA,MERC_1724
TXN_01896,CARD_0566,2025-11-27,4319687,ECOM,5311,PAYMENT FOR SHOPEE PAY,MERC_8805
TXN_01897,CARD_0865,2025-09-08,4290446,POS,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_8671
TXN_01898,CARD_0057,2025-12-06,939590,POS,7832,PAYMENT FOR CGV CINEMA,MERC_5448
TXN_01899,CARD_0415,2025-05-16,3120776,ECOM,5732,PAYMENT FOR CELLPHONES STORE,MERC_1086
TXN_01900,CARD_1400,2025-10-13,152817,ECOM,4722,PAYMENT FOR TRIP.COM,MERC_5137
TXN_01901,CARD_0790,2025-11-04,642227,POS,4121,PAYMENT FOR GRAB FOOD,MERC_1245
TXN_01902,CARD_1854,2025-07-10,2425214,ECOM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_8484
TXN_01903,CARD_1358,2025-03-29,2544046,ECOM,5812,PAYMENT FOR MANWAH,MERC_8177
TXN_01904,CARD_0389,2025-07-26,3981398,POS,5311,PAYMENT FOR TIKTOKSHOP,MERC_5703
TXN_01905,CARD_1872,2025-11-09,1650511,ECOM,5732,PAYMENT FOR CELLPHONES STORE,MERC_5862
TXN_01906,CARD_1369,2025-02-06,4057572,ATM,4722,PAYMENT FOR KLOOK,MERC_7938
TXN_01907,CARD_1998,2025-07-25,4173389,POS,5812,PAYMENT FOR MANWAH,MERC_3866
TXN_01908,CARD_0304,2025-01-03,4341273,ATM,5812,PAYMENT FOR MANWAH,MERC_2018
TXN_01909,CARD_0374,2025-08-23,1697713,POS,4121,PAYMENT FOR GRAB FOOD,MERC_8016
TXN_01910,CARD_0901,2025-12-27,2675607,ATM,5812,PAYMENT FOR MANWAH,MERC_5614
TXN_01911,CARD_1629,2025-03-06,1149609,ATM,7832,PAYMENT FOR CGV CINEMA,MERC_2144
TXN_01912,CARD_1512,2025-04-27,132551,ATM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_6884
TXN_01913,CARD_0134,2025-01-28,2384869,ATM,5814,PAYMENT FOR STARBUCKS,MERC_5281
TXN_01914,CARD_0596,2025-02-03,544024,POS,4722,PAYMENT FOR AGODA HOTEL,MERC_8085
TXN_01915,CARD_0297,2025-10-09,4127315,POS,5732,PAYMENT FOR CELLPHONES STORE,MERC_4632
TXN_01916,CARD_0456,2025-06-13,3713611,ATM,5311,PAYMENT FOR SHOPEE PAY,MERC_7534
TXN_01917,CARD_1594,2025-08-23,2575602,POS,4722,PAYMENT FOR AGODA HOTEL,MERC_1166
TXN_01918,CARD_0206,2025-03-02,1058638,ECOM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_2397
TXN_01919,CARD_1305,2025-04-26,4395707,ATM,4121,PAYMENT FOR BE GROUP,60392750
TXN_01920,CARD_0775,2025-07-17,3957436,ATM,5311,PAYMENT FOR SHOPEE PAY,MERC_6468
TXN_01921,CARD_0015,2025-10-10,4221544,POS,5812,PAYMENT FOR HAIDILAO,MERC_1852
TXN_01922,CARD_1112,2025-08-06,4502805,POS,4722,PAYMENT FOR AGODA HOTEL,MERC_6045
TXN_01923,CARD_0969,2025-11-03,2921002,ATM,4722,PAYMENT FOR KLOOK,MERC_4604
TXN_01924,CARD_0740,2025-04-08,4615303,POS,5814,PAYMENT FOR STARBUCKS,MERC_5198
TXN_01925,CARD_0023,2025-02-15,884132,ATM,5732,PAYMENT FOR CELLPHONES STORE,MERC_5516
TXN_01926,CARD_1834,2025-02-14,2043806,ECOM,4722,PAYMENT FOR KLOOK,MERC_9976
TXN_01927,CARD_1691,2025-11-27,4213124,ATM,4121,PAYMENT FOR GRAB FOOD,MERC_9639
TXN_01928,CARD_1922,2025-09-26,232550,ATM,4121,PAYMENT FOR GRAB FOOD,MERC_5151
TXN_01929,CARD_1475,2025-08-27,1178311,POS,4121,PAYMENT FOR BE GROUP,33881000554434
TXN_01930,CARD_1463,2025-01-14,1710366,POS,4121,PAYMENT FOR BE GROUP,60392750
TXN_01931,CARD_1135,2025-03-20,4214777,ATM,4722,PAYMENT FOR TRAVELOKA,MERC_8591
TXN_01932,CARD_0107,2025-08-31,3723856,POS,5814,PAYMENT FOR STARBUCKS,MERC_8514
TXN_01933,CARD_1859,2025-05-14,3056425,ECOM,4722,PAYMENT FOR TRAVELOKA,MERC_9728
TXN_01934,CARD_0149,2025-05-05,372399,ATM,4722,PAYMENT FOR AGODA HOTEL,MERC_6574
TXN_01935,CARD_1522,2025-09-28,2139061,ATM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_3813
TXN_01936,CARD_0595,2025-01-10,3889686,ATM,5311,PAYMENT FOR TIKTOKSHOP,MERC_4859
TXN_01937,CARD_1835,2025-05-17,1276724,POS,4722,PAYMENT FOR TRIP.COM,MERC_6993
TXN_01938,CARD_1911,2025-05-29,2501018,ATM,7832,PAYMENT FOR CGV CINEMA,MERC_8104
TXN_01939,CARD_1219,2025-06-27,2117307,ECOM,5311,PAYMENT FOR TIKTOKSHOP,MERC_5188
TXN_01940,CARD_0791,2025-06-17,879443,ECOM,5812,PAYMENT FOR GOGI,MERC_5372
TXN_01941,CARD_0456,2025-07-03,3700629,ECOM,4121,PAYMENT FOR GRAB FOOD,MERC_6352
TXN_01942,CARD_0619,2025-04-06,2234062,ECOM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_5863
TXN_01943,CARD_0833,2025-05-27,2871447,POS,4121,PAYMENT FOR GRAB FOOD,MERC_4280
TXN_01944,CARD_1778,2025-12-06,4058326,ATM,4121,PAYMENT FOR GRAB FOOD,MERC_8634
TXN_01945,CARD_1765,2025-12-17,3102932,POS,5814,PAYMENT FOR STARBUCKS,MERC_1894
TXN_01946,CARD_1733,2025-02-02,2281598,ECOM,5732,PAYMENT FOR CELLPHONES STORE,MERC_8065
TXN_01947,CARD_0582,2025-11-17,3893625,ECOM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_1456
TXN_01948,CARD_0381,2025-07-02,3650795,POS,5311,PAYMENT FOR SHOPEE PAY,MERC_5003
TXN_01949,CARD_1550,2025-03-24,3434020,ECOM,5311,PAYMENT FOR TIKTOKSHOP,MERC_1631
TXN_01950,CARD_1903,2025-04-19,4567418,ECOM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_9812
TXN_01951,CARD_0735,2025-02-28,3904063,ATM,4121,PAYMENT FOR GRAB FOOD,MERC_7431
TXN_01952,CARD_1090,2025-07-16,2392835,ATM,4722,PAYMENT FOR KLOOK,MERC_7127
TXN_01953,CARD_1672,2025-08-31,3398062,POS,4121,PAYMENT FOR XANH SM TAXI,MERC_3418
TXN_01954,CARD_1336,2025-07-10,4799373,ECOM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_6575
TXN_01955,CARD_1347,2025-09-04,1051572,ECOM,5812,PAYMENT FOR HAIDILAO,MERC_7764
TXN_01956,CARD_0668,2025-12-18,1257287,ECOM,4121,PAYMENT FOR GRAB FOOD,MERC_4248
TXN_01957,CARD_0342,2025-08-22,4112413,POS,5311,PAYMENT FOR TIKTOKSHOP,MERC_1104
TXN_01958,CARD_1379,2025-04-08,4196495,POS,4121,PAYMENT FOR BE GROUP,60392750
TXN_01959,CARD_0800,2025-01-12,941754,ATM,5311,PAYMENT FOR TIKTOKSHOP,MERC_3179
TXN_01960,CARD_0592,2025-12-12,2722268,ATM,4722,PAYMENT FOR AGODA HOTEL,MERC_5748
TXN_01961,CARD_0073,2025-12-27,2915958,POS,5814,PAYMENT FOR STARBUCKS,MERC_7620
TXN_01962,CARD_0650,2025-07-08,3104911,ECOM,5812,PAYMENT FOR MANWAH,MERC_4526
TXN_01963,CARD_1458,2025-06-17,446992,ECOM,5732,PAYMENT FOR CELLPHONES STORE,MERC_3764
TXN_01964,CARD_1959,2025-01-17,1187953,ECOM,5732,PAYMENT FOR CELLPHONES STORE,MERC_5437
TXN_01965,CARD_1502,2025-01-01,1521694,ATM,4121,PAYMENT FOR BE GROUP,60392750
TXN_01966,CARD_0701,2025-11-25,1555879,ATM,5812,PAYMENT FOR GOGI,MERC_2032
TXN_01967,CARD_1376,2025-06-29,1713759,ECOM,5814,PAYMENT FOR STARBUCKS,MERC_2968
TXN_01968,CARD_0162,2025-12-28,2734441,POS,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_4763
TXN_01969,CARD_0914,2025-10-25,3426156,ATM,5812,PAYMENT FOR MANWAH,MERC_6226
TXN_01970,CARD_1634,2025-04-18,2743643,ATM,4121,PAYMENT FOR GRAB FOOD,MERC_6912
TXN_01971,CARD_0539,2025-06-09,4730982,ATM,4722,PAYMENT FOR KLOOK,MERC_2256
TXN_01972,CARD_1029,2025-05-27,66697,ECOM,4722,PAYMENT FOR TRIP.COM,MERC_9726
TXN_01973,CARD_0782,2025-05-14,318115,ECOM,5311,PAYMENT FOR SHOPEE PAY,MERC_7039
TXN_01974,CARD_1432,2025-03-29,4768104,ECOM,4722,PAYMENT FOR AGODA HOTEL,MERC_7945
TXN_01975,CARD_0781,2025-07-28,2993148,ATM,4121,PAYMENT FOR XANH SM TAXI,MERC_9765
TXN_01976,CARD_1966,2025-05-08,1930966,POS,5732,PAYMENT FOR CELLPHONES STORE,MERC_6909
TXN_01977,CARD_1581,2025-10-15,648914,ATM,4722,PAYMENT FOR AGODA HOTEL,MERC_9699
TXN_01978,CARD_0644,2025-06-06,3029128,ECOM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_4264
TXN_01979,CARD_0886,2025-05-10,3168032,ECOM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_2088
TXN_01980,CARD_0563,2025-03-22,3072481,ECOM,4722,PAYMENT FOR KLOOK,MERC_4468
TXN_01981,CARD_0372,2025-09-06,4872677,ECOM,5812,PAYMENT FOR MANWAH,MERC_3166
TXN_01982,CARD_1018,2025-03-07,536239,ATM,5812,PAYMENT FOR MANWAH,MERC_7651
TXN_01983,CARD_1154,2025-04-06,2746107,POS,4722,PAYMENT FOR KLOOK,MERC_9647
TXN_01984,CARD_0448,2025-04-21,717762,ATM,5311,PAYMENT FOR TIKTOKSHOP,MERC_4331
TXN_01985,CARD_1407,2025-10-11,693263,ATM,5814,PAYMENT FOR STARBUCKS,MERC_4508
TXN_01986,CARD_0582,2025-03-04,207643,ECOM,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_9825
TXN_01987,CARD_0822,2025-04-11,3914260,ECOM,4722,PAYMENT FOR TRAVELOKA,MERC_6108
TXN_01988,CARD_0549,2025-03-14,2468624,POS,4722,PAYMENT FOR TRIP.COM,MERC_1623
TXN_01989,CARD_0719,2025-06-01,3536195,POS,4121,PAYMENT FOR BE GROUP,33810000997920
TXN_01990,CARD_0187,2025-11-12,2445194,ECOM,5732,PAYMENT FOR CELLPHONES STORE,MERC_1613
TXN_01991,CARD_0651,2025-05-16,3309340,ATM,4722,PAYMENT FOR TRIP.COM,MERC_5293
TXN_01992,CARD_1671,2025-02-13,623148,ECOM,4121,PAYMENT FOR XANH SM TAXI,MERC_8860
TXN_01993,CARD_0276,2025-12-21,4325517,ATM,5814,PAYMENT FOR STARBUCKS,MERC_7355
TXN_01994,CARD_0666,2025-04-13,656591,ATM,4121,PAYMENT FOR XANH SM TAXI,MERC_3093
TXN_01995,CARD_0031,2025-03-06,2533367,ECOM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_6094
TXN_01996,CARD_0905,2025-11-12,2217943,POS,5812,PAYMENT FOR GOGI,MERC_7003
TXN_01997,CARD_1315,2025-02-22,108469,ECOM,7832,PAYMENT FOR CGV CINEMA,MERC_1472
TXN_01998,CARD_1399,2025-01-12,434178,ECOM,4121,PAYMENT FOR BE GROUP,60392750
TXN_01999,CARD_1565,2025-02-07,3125679,ATM,4121,PAYMENT FOR XANH SM TAXI,MERC_8141
TXN_02000,CARD_1420,2025-02-09,4697596,ECOM,5311,PAYMENT FOR SHOPEE PAY,MERC_9517
TXN_02001,CARD_1007,2025-02-20,2007945,POS,5814,PAYMENT FOR HIGHLANDS COFFEE,MERC_4786
TXN_02002,CARD_1543,2025-03-13,1731922,ATM,5812,PAYMENT FOR HAIDILAO,MERC_3941
TXN_02003,CARD_0701,2025-07-29,1112334,POS,4722,PAYMENT FOR TRAVELOKA,MERC_9298
TXN_02004,CARD_1892,2025-12-09,1670703,ATM,5311,PAYMENT FOR TIKTOKSHOP,MERC_5068
TXN_02005,CARD_0001,2025-10-23,2321161,POS,5812,PAYMENT FOR MANWAH,MERC_3758
TXN_02006,CARD_0779,2025-10-03,1944266,ECOM,4121,PAYMENT FOR BE GROUP,33881000554434
TXN_02007,CARD_0359,2025-07-28,2657300,POS,5732,PAYMENT FOR CELLPHONES STORE,MERC_6127
TXN_02008,CARD_1246,2025-09-06,2472325,ECOM,4121,PAYMENT FOR BE GROUP,33881000554434
TXN_02009,CARD_1022,2025-06-06,4017929,ECOM,5812,PAYMENT FOR HAIDILAO,MERC_2234
TXN_02010,CARD_0245,2025-05-30,3810211,ECOM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_3963
TXN_02011,CARD_0208,2025-11-25,3856846,ATM,5311,PAYMENT FOR SHOPEE PAY,MERC_3682
TXN_02012,CARD_1898,2025-02-07,1535639,ATM,7832,PAYMENT FOR CGV CINEMA,MERC_8263
TXN_02013,CARD_0739,2025-09-21,1102432,ECOM,4121,PAYMENT FOR BE GROUP,33810000997920
TXN_02014,CARD_0032,2025-07-21,231692,POS,5812,PAYMENT FOR GOGI,MERC_7519
TXN_02015,CARD_1591,2025-03-04,4546084,POS,4722,PAYMENT FOR KLOOK,MERC_5340
TXN_02016,CARD_0455,2025-07-08,261099,POS,5311,PAYMENT FOR TIKTOKSHOP,MERC_3659
TXN_02017,CARD_0580,2025-03-14,4178392,POS,4722,PAYMENT FOR TRAVELOKA,MERC_3672
TXN_02018,CARD_1017,2025-01-30,762865,POS,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_1083
TXN_02019,CARD_0753,2025-03-21,4771550,ATM,5812,PAYMENT FOR GOGI,MERC_7995
TXN_02020,CARD_0501,2025-09-01,165980,POS,4722,PAYMENT FOR TRAVELOKA,MERC_6058
TXN_02021,CARD_1256,2025-02-10,3936059,ATM,5812,PAYMENT FOR HAIDILAO,MERC_6187
TXN_02022,CARD_0583,2025-07-16,150501,ATM,5311,PAYMENT FOR TIKTOKSHOP,MERC_2480
TXN_02023,CARD_1452,2025-03-22,3883315,POS,7832,PAYMENT FOR CGV CINEMA,MERC_6250
TXN_02024,CARD_0260,2025-10-02,1483656,POS,5812,PAYMENT FOR MANWAH,MERC_4675
TXN_02025,CARD_1539,2025-01-31,1315469,ECOM,4722,PAYMENT FOR TRIP.COM,MERC_9938
TXN_02026,CARD_0919,2025-02-15,193162,POS,4121,PAYMENT FOR XANH SM TAXI,MERC_9314
TXN_02027,CARD_0133,2025-12-30,2435812,ECOM,5311,PAYMENT FOR SHOPEE PAY,MERC_6035
TXN_02028,CARD_0493,2025-10-22,3546311,ECOM,4722,PAYMENT FOR AGODA HOTEL,MERC_1336
TXN_02029,CARD_0023,2025-04-21,3346373,ECOM,5812,PAYMENT FOR MANWAH,MERC_2356
TXN_02030,CARD_0072,2025-03-02,1881525,ECOM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_5371
TXN_02031,CARD_0099,2025-06-09,3412385,POS,5732,PAYMENT FOR CELLPHONES STORE,MERC_9013
TXN_02032,CARD_0408,2025-12-09,4320115,POS,4722,PAYMENT FOR AGODA HOTEL,MERC_5949
TXN_02033,CARD_0513,2025-03-20,2203150,ECOM,5812,PAYMENT FOR MANWAH,MERC_2349
TXN_02034,CARD_0759,2025-04-30,4567589,ATM,4722,PAYMENT FOR AGODA HOTEL,MERC_5091
TXN_02035,CARD_0571,2025-12-24,3117981,ECOM,4511,PAYMENT FOR VIETNAM AIRLINES,MERC_8580
TXN_02036,CARD_0062,2025-03-01,3084787,ATM,4722,PAYMENT FOR TRIP.COM,MERC_6390
TXN_02037,CARD_0880,2025-02-03,2981029,POS,5732,PAYMENT FOR CELLPHONES STORE,MERC_2623
TXN_02038,CARD_0819,2025-07-03,330449,ECOM,5814,PAYMENT FOR STARBUCKS,MERC_1415
TXN_02039,CARD_1850,2025-04-22,4155678,POS,4121,PAYMENT FOR BE GROUP,33881000554434
TXN_02040,CARD_0885,2025-04-20,623502,ATM,4722,PAYMENT FOR TRIP.COM,MERC_2904
TXN_02041,CARD_0825,2025-03-19,4357015,ATM,4121,PAYMENT FOR BE GROUP,33881000554434
TXN_02042,CARD_1454,2025-12-17,3382575,ATM,5311,PAYMENT FOR SHOPEE PAY,MERC_5140
TXN_02043,CARD_1729,2025-03-20,57994,ECOM,5311,PAYMENT FOR SHOPEE PAY,MERC_7709
TXN_02044,CARD_0279,2025-04-16,1314230,POS,4722,PAYMENT FOR AGODA HOTEL,MERC_6523
