cust_cd,data_dt,casa_bal,term_deposit_bal,toi_amt
3ae1928b-0b15-4717-b337-fdda9fda41c4,20240101,88468237,0,879062
345e3069-61f8-4d69-8b2d-714e7f73ad6c,20240101,31964802,100000000,404516
a71cd056-7852-4063-9caf-d371ddfd2f61,20240101,38110932,50000000,291513
a654bd28-27fe-40ea-932e-0f35a583895c,20240101,61371218,50000000,234405
4b72c265-4f38-43b3-8839-f14f2eb0038f,20240101,62362594,0,532514
478817e7-4371-4662-9f3a-f4327d8130b2,20240101,48169983,0,114248
2c7743bb-2b33-4692-baa2-df1f75102385,20240101,40065784,100000000,549275
e01c490e-d794-4662-bcf9-6066f41354ae,20240101,98618031,100000000,1333
a3152563-4d96-4cb7-a632-b8626e812458,20240101,82112362,0,323849
a38ae32d-0c41-45f7-9e2c-e6e8a2479d27,20240101,43498019,100000000,219934
74706586-cca5-4d21-afd2-7ee51782d7af,20240101,72729247,50000000,971218
b66b77a3-ddd9-4d2a-aced-cc6a79212fe5,20240101,26956169,50000000,727242
d0ad8152-9fc7-46bb-b690-b4528527d85a,20240101,10016932,100000000,349653
4986cc21-b237-4e10-8cc5-4594143dff62,20240101,35243102,100000000,92845
38e24bd7-b73b-47a5-8ac7-4b07886ed2dc,20240101,40297280,100000000,516800
2912f87b-3a6d-48e4-bae1-872455b8a4dc,20240101,1653712,50000000,213447
d3941809-d4cf-441c-8276-0703803b53a9,20240101,81479200,0,536429
c7cab87a-eded-4653-8f21-46eb971dfd3b,20240101,35919340,100000000,835362
9ce85409-1645-4584-8ef0-78ba662ffe36,20240101,58041816,100000000,615792
dd7386fb-c4d7-4de0-be36-53f77b22971b,20240101,7396318,100000000,633788
14697f11-6479-411f-bd74-aabf33ad9256,20240101,17499682,0,541030
1b388126-8bdb-4efc-9466-f46335d644f7,20240101,88969372,100000000,927265
f0f26d13-475d-4856-b5b6-8b0bdd23509a,20240101,60868752,100000000,931902
51214ee6-9af7-4ad9-8ff0-488aabc7231d,20240101,95028405,50000000,512723
4a2fb084-a58b-41e1-83bd-73a223afc40e,20240101,99875003,100000000,305759
19bf1882-96fb-4747-9e09-67d9b564b482,20240101,37186011,50000000,459587
a7e1d66c-36d2-4e9c-a609-754bc0a75bb2,20240101,29880306,0,186557
096f97da-eab8-4812-aec9-fc2c880ed4e9,20240101,85835605,100000000,636344
1523579a-4387-4b2d-9739-6ac0e904598f,20240101,99861142,100000000,500092
a760669e-0cb1-4f97-b7ab-8bd22e0c4a24,20240101,62964123,50000000,103300
f02275a0-3faf-47b4-9001-c313011e5a47,20240101,79514072,0,197647
1858edf7-7aac-441a-85a7-6b45ff73d340,20240101,78174585,0,479631
75a766a9-115b-4d6b-99ac-c28d1d64554e,20240101,35533970,50000000,887588
43644418-5ec9-42e6-b082-4ed50ba5f3d7,20240101,57427038,0,566390
0974545c-20d4-4f25-ab52-83c55229aff6,20240101,83305694,0,681535
95be0966-2cda-45a4-89fb-48dd2e11852c,20240101,68811387,0,339028
47938b92-0d0e-4b62-9efc-6a6b6e8dd390,20240101,2116381,0,571411
1342404e-1fe7-4263-8ad4-32714b9d9f83,20240101,33670566,0,447379
0c9bc3db-8ba8-4668-b9ff-1335ae02bac7,20240101,14447569,0,659129
45095a4c-5f05-41c0-a3b5-2d0a90594673,20240101,23297221,0,50575
1fddb74c-bddb-47cc-b10d-cb4661c3118e,20240101,90548947,0,493300
a5f60757-c1f7-4419-b78f-9fa55a65f1ab,20240101,3689328,100000000,295992
ce210310-0615-427b-a365-d8c9daa954b8,20240101,21980071,50000000,326185
7086e3c3-5e08-4172-8e59-3cb278507e36,20240101,30956935,0,960917
005a1a36-bab7-4ac6-a864-972bbcdfd3af,20240101,61688407,50000000,182694
dcbddc79-1b9b-4989-b072-123c01dc7cd4,20240101,53410169,0,311245
7e6de80f-28e9-410f-8a2a-118b0756d3fe,20240101,21826948,0,509892
a2d7cbfb-4989-4cbe-8fd9-29116a6d641b,20240101,16424106,100000000,863026
67dc622c-0e63-4363-be98-afcfdc268c5c,20240101,23679803,50000000,416670
350836aa-d6b6-4750-8e25-e64fae5008ff,20240101,50252962,50000000,743865
cb631609-3fc3-4d07-9d6e-87d0b255ab01,20240101,27117778,100000000,856374
f0732299-d57e-4442-b27f-bae79d4064df,20240101,94760250,100000000,310016
73308bc6-747c-4e21-879d-0fbb0ae9e542,20240101,46386522,50000000,392750
c9e16aa4-d733-4d20-b5ee-d8afc9adf841,20240101,5879601,0,356556
1d491df9-dbf5-4a45-af47-92f42f97a849,20240101,72926640,0,832855
82586c12-125a-4c75-92e7-aa89fe80c0da,20240101,32884528,50000000,44346
89b7c1aa-d512-42cf-971b-ca5d2fcdbf5f,20240101,65348893,0,308421
967fc84a-ea37-44f2-99cb-ddee1546a11e,20240101,27959437,100000000,679408
a465b0cd-bc01-4022-909f-91eb07f61d0a,20240101,57074374,100000000,565443
1e51fd7a-c261-4b08-ad76-14333277c2d2,20240101,77215250,100000000,436289
d9afb070-efca-47da-a753-0929e6b6e44e,20240101,92800874,50000000,539948
29022602-1890-4ee4-98ad-fe6d7c5bc96f,20240101,26112714,50000000,197584
29e49dfe-6cb8-41de-8daf-86ae6fb5f3f0,20240101,33485695,50000000,430716
8d41cd3b-af27-4652-8e1d-7498c251d42a,20240101,46426642,0,501702
d00730a4-c9bd-4404-9ba9-9a5b24e74429,20240101,92717483,50000000,901189
3ec38498-8bfa-46d1-8d7e-cf549a2f5d65,20240101,90138685,50000000,260835
95430791-1097-457e-a17f-00964f20354d,20240101,8987828,100000000,867828
8fa0d57b-6930-43f8-9cfc-6264e85380bd,20240101,13192982,0,644241
aea0ce66-a690-4580-9d7a-8f097d6f226f,20240101,49550917,0,20340
552ad812-8977-43f1-adbc-2c43d8c95962,20240101,10661927,100000000,724631
90fe9498-374e-4a90-adcb-2a9dbe25a28c,20240101,34558087,0,35551
86e9df1b-4403-4b74-ae74-97c4d4403876,20240101,14838537,50000000,997381
3e8f7c06-c98b-4801-bb96-e4768d3b30a1,20240101,63604035,0,872636
41e13983-66fa-4940-a222-9cab8cec46b8,20240101,94949543,100000000,297343
3712c57e-5c73-49c0-b0fe-774e18420606,20240101,99673377,0,257411
eeaabd59-08a5-401f-b83a-21048738f025,20240101,37524113,100000000,381441
c55f4014-09ae-4643-9056-d19378d4544d,20240101,59901263,50000000,356166
3ff6fb9f-e223-4095-bb9f-cdbe5d754a52,20240101,85626765,50000000,372337
0ccfb60f-2576-4348-a253-4481ad0c6bff,20240101,11746207,100000000,318276
e476c18d-b013-45d6-a02a-6067e104e022,20240101,68956441,50000000,621133
6732326c-439a-41db-985c-1d933d75caf0,20240101,40884366,50000000,164263
1656ec5a-3ad9-4832-9951-753aa7c772c9,20240101,20614616,0,845981
2c06e9bd-d5dc-4201-9e69-2820262d4f65,20240101,40275361,50000000,812402
fb18e689-3a54-4562-a497-9954ea04be64,20240101,7596028,100000000,476483
8558fd06-4ff2-4c40-96f3-0461bf09e9d5,20240101,69540714,50000000,852729
3ea854c6-209a-4bd9-acfc-2e6fe04961db,20240101,25274266,0,247145
929b7a2a-b03d-42c5-aa3d-8937f6dd97ca,20240101,31140564,100000000,17565
97e2df3a-7086-4ef6-b08f-e8c675b14f63,20240101,12108129,50000000,619207
b4f842c9-e70d-4d4b-b295-1b8d1f530698,20240101,86465911,50000000,457909
1afbdeac-f866-4cec-b8c6-ba2f63848881,20240101,49344427,50000000,567164
d55eb140-21bd-4c05-966d-e65a7c82c915,20240101,57214687,100000000,899339
b1d631cd-5eb1-4488-84f4-91f43948c429,20240101,56943268,0,969925
d5d425a7-5b0d-43c4-b711-ae185e0ef2f3,20240101,41049311,100000000,634453
95287342-01a1-48d9-95c9-41ecd8408e9a,20240101,19252991,100000000,764055
7b223d96-3c2b-4d71-8beb-98f7d13d8986,20240101,74513274,0,83808
35201866-f941-464a-9b25-c9940c112a42,20240101,12705626,100000000,160715
d8a6ac60-5284-4cc9-b445-b830035baa0b,20240101,10387379,100000000,733204
59f390d6-2df8-46ef-b9b4-6f2d6b269f9e,20240101,71014503,50000000,431365
781f34c6-f5ed-41a0-b146-e192924de8c2,20240101,20883702,100000000,445965
c9f45cd8-8f8c-4994-9dec-012e45813b8e,20240101,30677275,50000000,308607
10fa567b-7dcd-4719-861a-467aab73afea,20240101,47522746,100000000,607356
3d67065d-2284-43fb-95b1-4271531af3ff,20240101,44935131,50000000,185165
e88467e3-2ce9-4e84-8a75-1cf11b890006,20240101,70857912,50000000,626916
326cb0de-35c2-47ec-a12a-f7bc054b0dab,20240101,62343179,50000000,173798
5dceb6dc-23cc-4a07-b042-6da457a2f42c,20240101,64439616,0,63826
c7fc90ca-3cc1-4b25-9169-ab20b2287e58,20240101,71405433,100000000,330357
9bbbe2c7-d84f-4aa5-b5d2-dfcb6e139688,20240101,29261272,100000000,231140
407b706f-3a71-4cad-ac9b-30e2e4771a33,20240101,32233331,100000000,888991
d9d43f0f-fde8-4f7c-9069-659aa82e5b15,20240101,43799774,0,54953
a9d72cc0-d2a7-4b2d-92c3-cb12cea47775,20240101,30746217,50000000,176613
61018811-525e-4786-94f9-f7d321f35970,20240101,98493786,100000000,548719
9811f90e-1db8-491b-9965-753feb6f3257,20240101,81405192,0,481067
48efdb89-fb24-4b3a-9a60-554a3bd0b59d,20240101,16465468,0,45852
4fd876ea-69b1-495a-b3b8-d782ecd403d0,20240101,559415,100000000,7252
e85fc891-cce7-4042-9817-2dadf2bece11,20240101,4278326,50000000,988067
fb9a9d65-b65d-46f7-a855-5eb77647cf76,20240101,24406345,0,658834
6b57b558-7a9a-4b9d-83be-266673900152,20240101,11429128,100000000,365406
27826513-9e5a-4e23-a758-c42c832908cc,20240101,53333811,50000000,470432
cf1180d3-8777-44ab-8005-4a5344f02600,20240101,85799522,0,266550
3c52c7b9-d578-4f6b-9931-31664fa3fba9,20240101,73675022,0,344873
c5066d68-110b-46ca-b53f-e0d67dcc44fc,20240101,21560906,100000000,649044
e855dad9-15f0-4fce-9117-98f6ed6eb5a4,20240101,39929925,100000000,882811
35e8a709-5a2b-431d-a980-c85437ee2c45,20240101,50789420,50000000,184130
11462982-e652-4481-9d19-7e56cc3daea3,20240101,81020584,100000000,840361
40f50d4b-bb48-41b8-b1fd-389887f05b81,20240101,83912160,100000000,121556
16918d78-c483-4023-9fa5-6a19b894ffd4,20240101,90971831,50000000,214992
e64e10f0-001f-471c-a24d-3ff237589203,20240101,50924525,100000000,37175
3e80ce06-1507-4e8e-9bd5-948ea74b9163,20240101,69427474,50000000,140811
500e075b-adbe-46d7-8a72-5bb8647e1b0c,20240101,11180037,50000000,917303
5462ec37-b47d-4a3d-a0e1-d9b9eb580309,20240101,56528895,50000000,459438
635736a7-aa97-4b18-9660-94105ffe2038,20240101,24869180,100000000,77665
36b425c7-b59e-41ee-99a4-93abab297fc8,20240101,43171688,50000000,959726
44f214e1-a86a-41f8-9234-b629bb82ee12,20240101,63405050,100000000,878992
0932c7aa-b768-40c2-ab8d-8dc899d279e9,20240101,25698593,50000000,754682
df73c365-5de8-4ef4-babe-b9a4b531dc89,20240101,5218505,100000000,933472
0aa47707-c149-4aa6-852d-a7d1a5744a8a,20240101,1023385,50000000,220129
2922c9ea-439b-49a0-aae4-63668c9ba515,20240101,2215953,0,836369
8e697da8-7e69-4c7a-b18c-d6194ff20874,20240101,834973,0,689991
83209c49-f572-4d8f-b3f7-75ae57cf27a2,20240101,11035505,0,869759
6c6cbe42-491c-46cf-b5a1-ccca4636b4f6,20240101,23948871,50000000,796911
0e36271f-b8bc-4fed-8282-354176834864,20240101,22122151,100000000,346495
5aeab612-03f3-4959-9c49-da3e2adce1b4,20240101,98679659,50000000,774398
d3379285-17f6-4eb7-9d26-6f1ca5a5e123,20240101,30600610,50000000,262456
7080f47a-d529-4ecb-9f5f-04911aaccfee,20240101,12742078,50000000,328592
efa75f97-8e18-412d-83cf-3401144e3b3a,20240101,54556254,50000000,107905
2e16fa1b-786a-47b8-84b5-2d92c0109960,20240101,85795745,100000000,935076
5a900772-bbad-4209-8cf9-a233ec0e06e3,20240101,67806037,50000000,291003
ed988197-f136-41cc-82c4-a42f41ed2d11,20240101,29608208,0,520622
2212d0e0-6edf-4b91-8231-45417e05f6d0,20240101,56161615,0,391332
c85e5fdf-3036-40e7-97b4-240ad9dbef56,20240101,71485597,0,959928
704b7705-698e-4694-87f1-005d3bd9644d,20240101,72810449,50000000,335049
fc123a4b-dacf-4f4e-a9d8-175db26c18eb,20240101,66653845,100000000,778545
2f604686-6bba-4650-8909-1833289c742c,20240101,87081042,100000000,855416
10de8dc7-2a0b-4f2d-9c33-071614e15863,20240101,87010545,100000000,435606
984da92f-df03-46d0-9866-7403d72deaaa,20240101,57893655,50000000,378171
3cf0980c-e0f8-4f7a-8606-3e0bc20b0fc5,20240101,42985636,100000000,747745
e8c86e45-a7a1-438e-b7dd-ee425c516a15,20240101,64157029,0,912895
9342372c-704c-4e47-9050-4fedbcc68197,20240101,81821200,100000000,754931
fea9e654-c9c4-451a-b88a-6c9de440015d,20240101,565210,50000000,227126
01df4aa4-b318-4396-bac3-13ddda14fd65,20240101,99199700,50000000,888307
3436d0ac-090d-4c83-b5df-d4373fadb4ef,20240101,18289377,100000000,387581
0724aac0-b17c-4cb6-813a-955d2b5e931f,20240101,47024898,50000000,576229
061b6aea-1961-4b9d-8abe-23caae1a8d8f,20240101,87202973,100000000,831435
4915a69e-c0b8-46ff-b20b-bbd7643b1e7a,20240101,22504039,100000000,188394
ef974f3b-c888-480e-bf20-d5ab810e1e3c,20240101,47679522,0,784510
3ce4eb61-bb47-4ab4-96a5-9c50c8fb8465,20240101,13258218,50000000,596162
6486234e-24c7-404c-86a1-b66480c11285,20240101,39507632,0,893341
4f80f4af-908b-40b2-ad04-a99717fe3f30,20240101,17713545,50000000,171970
45fa8530-2ea0-466d-be51-7ff023ed2105,20240101,36362774,100000000,420682
77e18ee7-a34c-437e-ad9c-66258aab4710,20240101,37346421,50000000,832843
e3878897-9234-4635-bb27-a48163b15b6f,20240101,99317078,100000000,19231
b8725ad4-3ece-47a4-a5dc-ae7a7b1ed046,20240101,99481302,50000000,112201
55ed0f30-9d1c-43a1-b4e4-f40a1e236d57,20240101,11478627,0,990565
31bfe313-2b7d-4952-ab31-d65929aad5be,20240101,72596877,0,280394
8837136d-553b-4b9a-b96a-8e2751b22812,20240101,5174547,100000000,975543
7f4683d5-a77f-4c93-8c30-ffd00c23298d,20240101,3019201,0,182531
f34d6015-5d8a-4494-a5d2-8f986475c7c5,20240101,10533389,100000000,361094
7ea7d3b5-50df-4220-8f36-ff10ea85a309,20240101,96548565,100000000,752869
ad5264b1-5269-4e6c-8cee-1da1e12e28f9,20240101,94086354,100000000,657778
d4194712-e495-4a96-9d21-7414eb15a77e,20240101,19392782,50000000,581122
613907aa-66cc-4f3d-b7e9-ab4638d911a0,20240101,16167233,100000000,529899
b4f4ea0d-0378-4959-a55f-17f137f63f02,20240101,24053508,0,843440
fc193c61-3981-4256-8e6f-5ea5468684c8,20240101,51554699,50000000,234948
5e1a7ca4-ffc1-471f-9edd-c44a245c6739,20240101,56970463,0,442470
222ec225-d658-4bb0-a1b6-d1892011a5be,20240101,22159343,100000000,155452
5c632579-1e93-4a10-884c-30e6919b5b7d,20240101,75662278,100000000,595941
25d0adea-5c5e-4064-92a6-538e8b7c3764,20240101,30955316,0,250544
eea30437-512f-4d04-bc31-9a4ab3b5b597,20240101,92213132,50000000,333842
2558bc31-9963-43e9-bf73-f55573ac4bab,20240101,65672270,0,471250
9ffde8ce-9a3e-48db-9d0d-2cb8345d298e,20240101,43635119,100000000,26770
30dc1fb3-96fc-486d-a405-1e7f0232fc1a,20240101,78991200,50000000,91937
ed324144-cecb-487e-a3f0-933d525ab06a,20240101,81791462,100000000,685929
f38565bf-54af-4dca-ba7d-06e6e65c7581,20240101,29048160,100000000,428969
e6efc58e-ce45-45b2-9641-b0d158414263,20240101,33971454,0,864790
07181b96-84e1-4bf1-9c57-a6b6e67d179c,20240101,93595515,100000000,694672
c4d2a4a1-a1a6-44a9-890f-998d8a045e4d,20240101,16474103,0,8100
43828fa1-15b5-401f-8ae1-be09105de2c5,20240101,4215041,50000000,616712
bf723e0a-8833-492b-a15c-e62a17af19b0,20240101,45405532,100000000,93724
8b3e3373-2a91-4d21-8daf-555ce1338bc0,20240101,80120990,100000000,780933
89c25733-c5f6-4cae-8162-49b1faa291ee,20240101,77166810,50000000,991507
84d54a4b-b311-405b-99cc-8a27886e587b,20240101,91953062,0,531198
5a6edd74-9ac8-4dc8-9895-e642fff2a6e9,20240101,53320066,100000000,682779
370a0ed2-a821-4dd5-82b9-0894b902e981,20240101,10006467,50000000,237314
deacd197-e3fa-45c9-a9ad-a3b8f5c77560,20240101,58868897,100000000,437597
38218e50-bdbb-4df0-ac3b-6537e7f39b61,20240101,77839561,0,856095
53723ff9-07de-4cf7-98d9-21ddb88478cb,20240101,9332812,0,167422
9168a82f-3629-4d20-92cd-9adfcc98c2a3,20240101,17265740,0,265535
a0e37de6-f087-4184-b444-3054a350924f,20240101,1229066,0,445433
ec1cf214-366f-4303-93a0-eccf5088205a,20240101,59365257,50000000,712248
7fd757d4-ff2f-4d1d-95ed-1fe47966b98c,20240101,88673439,100000000,375883
d2a66172-bb2d-4b85-b3cd-65de30722ae2,20240101,67066331,50000000,927732
ebd69d9e-9549-4a9b-9e5d-86af2d8ce356,20240101,98204008,0,94457
7cd72e19-e2ed-43e5-9ad8-303ddd0f7947,20240101,6303365,0,370804
154b1169-54a7-4393-ae1e-f2b7e796ea51,20240101,90300108,0,708954
de4eb8a7-082b-4a7c-852d-043e26b30224,20240101,81406828,0,225986
16f186f3-d31f-46bf-a834-862a072ed865,20240101,31424152,100000000,656413
21704cfb-e06b-4844-9960-a8d5332b6344,20240101,97352655,0,164216
8905ffae-d1d1-4214-8564-595cac39ae37,20240101,28793774,100000000,55980
a760039b-3977-4298-84c2-785b13013566,20240101,88930472,0,121015
c231fd0a-fe75-4aa9-8ead-d15b30f241be,20240101,88074857,100000000,929984
c6b7682f-5866-443b-aafc-c39341fdb437,20240101,75765761,100000000,551750
d31b7d11-812f-47fa-944b-1c6241ae6717,20240101,56347047,0,796345
3a27810d-54ea-4ca6-a4a2-9de0af3a300a,20240101,12000274,50000000,332654
13aef461-ccb2-4c8c-a3f9-103e9d65b69f,20240101,53197173,50000000,592658
9c693015-56eb-424a-9d75-f9988f24d235,20240101,35679625,50000000,494952
ad7acbbd-7221-49af-a529-05693c76106a,20240101,79221703,50000000,945737
f2d22550-df99-46de-a0d9-84fc4e4b2f6c,20240101,75812920,50000000,747574
1e76f3e5-14f7-447e-971d-a9f3e9516a24,20240101,91061250,0,730542
8276bb99-ac03-44fa-887b-ee749b31ea68,20240101,1483016,0,46353
ac61d11f-d4ce-40e7-8182-2b94aba43ef7,20240101,80910321,0,549669
b1b345de-d429-4c64-8b83-60239738b1ef,20240101,93846205,0,466991
bc74663e-9ed8-4c09-b6ac-825af873691e,20240101,78930044,0,927842
daba5a85-b9ff-43c7-88de-75fe842db6ca,20240101,13019445,0,257341
928d1a97-82a2-476f-9fb6-32e11187075d,20240101,8127910,100000000,269833
fd0715c0-c50f-4389-8ba0-f80b6a532005,20240101,2084523,100000000,411346
1d74e96b-5df1-44f5-93c3-171b0dafb026,20240101,62874522,0,243369
6886c2ca-106f-4eb5-b7e2-701c1fecda1c,20240101,62967265,0,129183
b60615d8-345c-4bf8-95fd-7fed482b5f1f,20240101,98691371,100000000,857414
f854f576-0488-4e39-978d-bfa8d4ab035b,20240101,39804317,100000000,558276
d5d6cf2f-b44d-492f-949a-168b2a1277ed,20240101,33190628,0,861362
9816dfbc-68a0-4785-a360-9ae9a611e3d3,20240101,62442492,100000000,831134
e8bf2c92-2290-41d1-a1dd-23d4ff9aead0,20240101,82560867,50000000,282042
37ea9335-4065-48b2-8781-33f7a98e0b35,20240101,93677394,50000000,547737
dc60692c-960b-4477-9c73-044a54ae8c87,20240101,80312416,50000000,83217
c0cb04a6-7984-467a-974e-f9ba8427e46b,20240101,42667398,100000000,915251
ea1657d1-6b1a-4115-9010-6f3a7df4d261,20240101,63491423,0,404262
dde65ad5-f611-44c4-bde7-153717728d09,20240101,85629932,0,393676
d30a379d-db7b-4324-b62c-333c27634ffb,20240101,49060968,0,302755
3c56435d-7016-41d8-b717-3f3c4de228e1,20240101,21668664,100000000,460663
46df1b3d-6fda-4b61-984a-636c8a63bbcf,20240101,16972343,100000000,251759
0ac9a6a6-67b8-4b3d-9449-e05d440f3682,20240101,15774,50000000,374852
c571cf65-15db-4b2d-8905-bfb632bf1358,20240101,71823799,100000000,799947
66bf42c7-2729-416a-9c4a-aff8a95b3550,20240101,11109720,50000000,834255
475a41ed-2d9a-4efb-8eb2-61dd13d56e93,20240101,24383909,50000000,304182
81ae4076-f1db-4b3d-819a-c670f6c779ea,20240101,29787633,0,469014
153c748e-e81d-4d16-a0a5-f56ac85cfea8,20240101,56037986,100000000,873819
b3b3bc6f-04f0-46b2-9178-15d1aae03b63,20240101,39795727,0,52673
e63928c8-8968-4b67-9ed7-d55dcbbc9aa4,20240101,67467399,0,889144
22d72abb-5eee-4b1a-a768-9150072337c1,20240101,5563865,100000000,219184
0fe55979-cae6-4454-bc4f-b40fbe345021,20240101,12393919,100000000,678539
f3f72b93-0c1d-4028-b678-d913e1fdb41c,20240101,49921150,50000000,582551
f0b04d54-e285-4a7e-b221-93a5dec2e9a2,20240101,33696478,50000000,552940
04772747-c01b-44b4-8bda-6c4687d1b571,20240101,29581336,50000000,859360
7f66a586-73db-48f4-a951-a219a7be90bd,20240101,6702807,50000000,101572
81f6e62b-9d6a-40a1-99f0-ae650e20a635,20240101,89571917,0,347028
910e064e-6665-4760-91be-b05b5b603156,20240101,69181858,0,538252
cfe7344f-4481-45be-a9ca-ecf3a133e07a,20240101,12161815,100000000,811288
0dbb6573-c4d4-485d-aab7-c5548d3fdc2e,20240101,6504595,50000000,216443
ccd92efc-5e49-4cbc-9152-a4c2caaa45c4,20240101,97487253,50000000,802929
edb0b0c7-b698-4a9a-889c-497730fdc8f4,20240101,68117255,50000000,399638
3d826d9f-2f59-4a2b-8ec6-faab0a2ed266,20240101,41745607,0,188913
2816d740-56ab-4771-bb1e-9ab9c272e32a,20240101,70173104,100000000,758986
b4f427a0-a648-431c-bfab-faf918e47e5d,20240101,75633178,0,90898
149d45d2-8ffb-4a76-ae1e-3d96694d8a72,20240101,77996220,100000000,514767
b8beaf80-9571-42be-ab5a-1ff80b790b5a,20240101,47787730,100000000,63875
4122f36b-29fd-4b18-acd0-aecd5df8bd32,20240101,42988275,0,356417
0427a100-d999-4b5b-b7be-fbc0bca23f27,20240101,1102808,0,601076
d0c4e574-c24e-422b-8648-27fd8b0bf258,20240101,92655711,100000000,556115
e0c463c8-ddb9-4702-9f8e-a50f23872e57,20240101,60330787,0,404655
89145cd5-ebf7-4380-8c35-70da1150046f,20240101,20315393,0,429047
59e0ad7f-fda8-4c3c-9020-f65769b83e89,20240101,91960341,100000000,226769
8bf407b3-7ac5-49fe-9f02-80363a362045,20240101,91493190,100000000,455882
465e50d0-7245-4c0d-8628-0f43695fbf77,20240101,98918416,50000000,953254
00454c33-0cac-477b-856b-2eb3f47a809a,20240101,87405656,0,850452
a4572b19-2f43-4f81-a2c0-cb2835111f63,20240101,99778438,100000000,145232
9d8be19a-584a-4cd7-b557-9592b81a0821,20240101,24468618,0,29780
46bee8a8-37dd-45f7-97d7-4e1dbf569765,20240101,84224958,0,933524
190f3fe0-4b82-436b-aa79-eb14150518c1,20240101,82302830,100000000,526749
ab2215e1-2620-42d8-9b7d-8a9109da0b0b,20240101,23094035,50000000,537837
578041da-e973-4410-981d-7cfdadd18801,20240101,9843754,100000000,780717
ec279a5a-df85-4aa4-b9f7-32b8d57a01ed,20240101,97942051,100000000,314688
f0684fd4-e8c0-4e43-aa6e-58cc54d5a57e,20240101,29602455,0,481907
d395ae71-729a-456b-b954-481305a63a8d,20240101,87089179,50000000,968662
d78f06a2-b768-4de0-9f98-9412c0257ee3,20240101,412715,100000000,672148
efd24ac7-b48a-4377-9a9d-9a46d8266f98,20240101,2102480,0,153745
37eeea84-aebe-4015-b104-281d778c54a8,20240101,46587130,100000000,133226
acd5a830-bd63-45fe-9bcd-b0bce1a6d340,20240101,23871468,0,204264
16f8bf65-c520-4ed4-843b-20f782265a9b,20240101,68984128,100000000,766711
6f055139-a3c5-4cc8-8658-f8a7eb25e0ac,20240101,56556432,50000000,295377
b6a544f1-8f12-4d0e-ac82-bdb000ed8868,20240101,7748579,100000000,21388
7c21e04b-1cbb-44e9-ab37-77f96453b2a6,20240101,16262829,0,944174
8fe3f373-555e-408d-8fa4-9e7087559d6c,20240101,38804927,100000000,169713
f4d89ad3-2ea7-440a-855e-3286fdd93402,20240101,18560406,50000000,9558
016f0ced-6bca-4e99-85ec-49c1f0f4af4b,20240101,79222234,50000000,237131
cd196ad4-2c17-4c2d-9cac-97cfe8aca24c,20240101,41607023,50000000,235028
b2323bef-f881-49eb-bef7-e3d3c6e2ccb2,20240101,9343186,50000000,422005
aef0bcdd-7491-42bb-96df-80810a271acc,20240101,48434290,0,920389
3b31e74b-28d8-4ba3-abd1-5753629e3293,20240101,9083818,100000000,879184
3768df86-6c29-424d-864d-fa84880eaf9c,20240101,12893730,50000000,456894
f1fc1412-9bbc-4323-8d39-40a12d15711b,20240101,23960983,100000000,410899
d9201a63-5761-4599-abc7-6432e98669d0,20240101,85952770,0,555009
62679775-169c-4f1a-a4f7-9116d6dd525d,20240101,92461253,100000000,243454
fd94c6de-4335-4a1c-b2e4-d1ccd8d0f203,20240101,82625772,100000000,52184
e67a1f19-a47c-4f06-8669-175fc78db6c6,20240101,33407721,50000000,939224
a1a7c633-6384-493b-9efa-e7b6d2eae429,20240101,27244644,50000000,186698
ee2b2abd-6537-43b6-8c82-e8e2b0a402cb,20240101,54915569,0,198400
8f7d3981-e4e6-464c-aadc-1db4af6bfdcd,20240101,72185316,100000000,472460
f5be083a-cdd8-424c-a4fa-184fe26cf4e0,20240101,99337278,0,491613
b688c777-1068-40d2-9525-4d6ca6078a29,20240101,13157071,0,18434
b79d65df-640c-499c-8318-257732100bc3,20240101,4929199,0,147954
58f3af2f-8d27-4bca-a57f-0e5861922968,20240101,69435588,50000000,378154
ffc9dfd9-0ff4-4b9d-83e0-702e078dffb5,20240101,83222578,50000000,683730
12c20d6d-c9a4-4e4a-a6bd-a9a51bdbf1d4,20240101,84634877,100000000,228418
8f89280c-0cb5-4800-9a03-4fc3a9d52002,20240101,67846354,100000000,423014
ed2667b8-e469-4e79-b479-e88e28c454fe,20240101,95401580,100000000,557345
745598d3-d203-4e98-811f-f90096ab6325,20240101,51100476,50000000,888592
d0c32c9f-6dc2-42a5-abda-16c6bef12705,20240101,91381479,50000000,326070
8d0c60c3-b1b7-4fcc-af00-7831cfe0e861,20240131,13355826,0,696145
168b50cf-d032-4f75-b051-bf61bd7d211f,20240131,48927222,100000000,890678
f0fee52a-705d-4c4a-9a0f-824b09e083a8,20240131,74672160,100000000,716331
33c7440b-f111-4f32-b6e9-9b82445867c3,20240131,10985975,50000000,997884
fe107c90-aceb-4048-b5e7-ce09917f3913,20240131,42468349,0,348505
c347d437-e8e3-4239-8fc2-2400389f3541,20240131,1778514,50000000,832997
09b7a41a-9562-40fb-b6c4-28e4c60969a2,20240131,3355918,0,697634
e96ad644-5dae-4a2a-8288-eb3fc8325659,20240131,48295336,0,691386
75671055-4a34-4f28-8625-213e4c269374,20240131,29819729,100000000,325835
1d81c18e-3788-4e28-958f-233bd6705f25,20240131,84510729,0,785601
96237163-1944-4ec2-b515-8462b718bf25,20240131,60215430,100000000,900376
