card_id_hktmo,client_number_hktmo,lvl_1,lvl_2,lvl_3,lvl_4,from_date
CARD_0613,CIF_1613,Debit,Debit Lotusmiles Virtual,Visa,None,2025-09-11
CARD_0614,CIF_1614,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-10-13
CARD_0615,CIF_1615,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-12-29
CARD_0616,CIF_1616,Debit,Debit Digi,Visa,UUTIEN Customer,2025-01-06
CARD_0617,CIF_1617,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-01-02
CARD_0618,CIF_1618,Credit,Credit Infinite,Visa,Privilege Customer,2025-07-13
CARD_0619,CIF_1619,Debit,Debit Privilege Signature,Visa,None,2025-06-14
CARD_0620,CIF_1620,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-08-25
CARD_0621,CIF_1621,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-12-08
CARD_0622,CIF_1622,Credit,Credit Infinite,Visa,Privilege Customer,2025-04-05
CARD_0623,CIF_1623,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-07-07
CARD_0624,CIF_1624,Debit,Debit Lotusmiles Virtual,Visa,None,2025-12-11
CARD_0625,CIF_1625,Debit,Debit Classic,Visa,UUTIEN Customer,2025-10-05
CARD_0626,CIF_1626,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-05-26
CARD_0627,CIF_1627,Credit,Credit Platinum Cashback,Visa,None,2025-05-30
CARD_0628,CIF_1628,Debit,Debit Digi,Visa,Privilege Customer,2025-01-13
CARD_0629,CIF_1629,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-09-06
CARD_0630,CIF_1630,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-02-01
CARD_0631,CIF_1631,Debit,Debit Classic,Visa,Privilege Customer,2025-06-12
CARD_0632,CIF_1632,Debit,Debit Digi,Visa,UUTIEN Customer,2025-01-02
CARD_0633,CIF_1633,Credit,Credit Infinite,Visa,Privilege Customer,2025-09-10
CARD_0634,CIF_1634,Credit,Credit Infinite,Visa,None,2025-06-28
CARD_0635,CIF_1635,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-10-05
CARD_0636,CIF_1636,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-06-16
CARD_0637,CIF_1637,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-12-06
CARD_0638,CIF_1638,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-12-30
CARD_0639,CIF_1639,Debit,Debit Digi,Visa,UUTIEN Customer,2025-01-10
CARD_0640,CIF_1640,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-04-01
CARD_0641,CIF_1641,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-04-09
CARD_0642,CIF_1642,Debit,Debit Digi,Visa,Privilege Customer,2025-05-19
CARD_0643,CIF_1643,Credit,Credit Infinite,Visa,Privilege Customer,2025-09-07
CARD_0644,CIF_1644,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-11-20
CARD_0645,CIF_1645,Debit,Debit Digi,Visa,None,2025-03-02
CARD_0646,CIF_1646,Credit,Credit Gold,Visa,UUTIEN Customer,2025-08-19
CARD_0647,CIF_1647,Debit,Debit Digi,Visa,Privilege Customer,2025-01-25
CARD_0648,CIF_1648,Credit,Credit Infinite,Visa,None,2025-07-30
CARD_0649,CIF_1649,Debit,Debit Classic,Visa,UUTIEN Customer,2025-11-07
CARD_0650,CIF_1650,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-09-12
CARD_0651,CIF_1651,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-08-31
CARD_0652,CIF_1652,Credit,Credit Infinite,Visa,None,2025-09-25
CARD_0653,CIF_1653,Credit,Credit Infinite,Visa,Privilege Customer,2025-04-22
CARD_0654,CIF_1654,Debit,Debit Digi,Visa,Privilege Customer,2025-08-17
CARD_0655,CIF_1655,Credit,Credit Signature Privilege,Visa,None,2025-08-06
CARD_0656,CIF_1656,Credit,Credit Gold,Visa,UUTIEN Customer,2025-03-07
CARD_0657,CIF_1657,Debit,Debit Digi,Visa,UUTIEN Customer,2025-04-09
CARD_0658,CIF_1658,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-07-18
CARD_0659,CIF_1659,Debit,Debit Lotusmiles Virtual,Visa,None,2025-01-25
CARD_0660,CIF_1660,Debit,Debit Digi,Visa,Privilege Customer,2025-08-29
CARD_0661,CIF_1661,Debit,Debit Classic,Visa,Privilege Customer,2025-07-29
CARD_0662,CIF_1662,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-05-23
CARD_0663,CIF_1663,Debit,Debit Digi,Visa,None,2025-09-02
CARD_0664,CIF_1664,Debit,Debit Classic,Visa,None,2025-07-04
CARD_0665,CIF_1665,Debit,Debit Classic,Visa,Privilege Customer,2025-10-03
CARD_0666,CIF_1666,Credit,Credit Infinite,Visa,Privilege Customer,2025-03-29
CARD_0667,CIF_1667,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-09-13
CARD_0668,CIF_1668,Debit,Debit Digi,Visa,Privilege Customer,2025-07-25
CARD_0669,CIF_1669,Credit,Credit Signature Privilege,Visa,None,2025-12-28
CARD_0670,CIF_1670,Credit,Credit Signature Privilege,Visa,None,2025-10-12
CARD_0671,CIF_1671,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-09-21
CARD_0672,CIF_1672,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-02-13
CARD_0673,CIF_1673,Debit,Debit Digi,Visa,None,2025-08-31
CARD_0674,CIF_1674,Debit,Debit Classic,Visa,UUTIEN Customer,2025-06-02
CARD_0675,CIF_1675,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-08-01
CARD_0676,CIF_1676,Credit,Credit Gold,Visa,UUTIEN Customer,2025-09-02
CARD_0677,CIF_1677,Debit,Debit Digi,Visa,Privilege Customer,2025-11-10
CARD_0678,CIF_1678,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-07-26
CARD_0679,CIF_1679,Debit,Debit Privilege Signature,Visa,None,2025-09-11
CARD_0680,CIF_1680,Credit,Credit Signature Privilege,Visa,None,2025-07-22
CARD_0681,CIF_1681,Debit,Debit Digi,Visa,Privilege Customer,2025-09-01
CARD_0682,CIF_1682,Debit,Debit Privilege Signature,Visa,None,2025-11-04
CARD_0683,CIF_1683,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-08-07
CARD_0684,CIF_1684,Credit,Credit Gold,Visa,None,2025-04-20
CARD_0685,CIF_1685,Debit,Debit Classic,Visa,None,2025-05-17
CARD_0686,CIF_1686,Debit,Debit Digi,Visa,UUTIEN Customer,2025-05-07
CARD_0687,CIF_1687,Credit,Credit Gold,Visa,Privilege Customer,2025-01-07
CARD_0688,CIF_1688,Credit,Credit Signature Privilege,Visa,None,2025-11-23
CARD_0689,CIF_1689,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-03-16
CARD_0690,CIF_1690,Debit,Debit Digi,Visa,None,2025-07-05
CARD_0691,CIF_1691,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-09-15
CARD_0692,CIF_1692,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-11-19
CARD_0693,CIF_1693,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-07-13
CARD_0694,CIF_1694,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-10-26
CARD_0695,CIF_1695,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-05-15
CARD_0696,CIF_1696,Credit,Credit Infinite,Visa,Privilege Customer,2025-11-27
CARD_0697,CIF_1697,Debit,Debit Digi,Visa,Privilege Customer,2025-10-20
CARD_0698,CIF_1698,Debit,Debit Classic,Visa,None,2025-03-06
CARD_0699,CIF_1699,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-08-16
CARD_0700,CIF_1700,Debit,Debit Lotusmiles Virtual,Visa,None,2025-11-15
CARD_0701,CIF_1701,Credit,Credit Infinite,Visa,None,2025-02-02
CARD_0702,CIF_1702,Debit,Debit Classic,Visa,Privilege Customer,2025-05-26
CARD_0703,CIF_1703,Credit,Credit Gold,Visa,None,2025-08-24
CARD_0704,CIF_1704,Debit,Debit Digi,Visa,Privilege Customer,2025-09-24
CARD_0705,CIF_1705,Debit,Debit Digi,Visa,None,2025-12-17
CARD_0706,CIF_1706,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-03-19
CARD_0707,CIF_1707,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-06-10
CARD_0708,CIF_1708,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-07-12
CARD_0709,CIF_1709,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-10-02
CARD_0710,CIF_1710,Debit,Debit Classic,Visa,UUTIEN Customer,2025-11-19
CARD_0711,CIF_1711,Debit,Debit Classic,Visa,UUTIEN Customer,2025-12-09
CARD_0712,CIF_1712,Debit,Debit Classic,Visa,None,2025-10-25
CARD_0713,CIF_1713,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-09-19
CARD_0714,CIF_1714,Credit,Credit Infinite,Visa,Privilege Customer,2025-11-06
CARD_0715,CIF_1715,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-10-05
CARD_0716,CIF_1716,Credit,Credit Gold,Visa,None,2025-04-07
CARD_0717,CIF_1717,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-02-12
CARD_0718,CIF_1718,Debit,Debit Digi,Visa,Privilege Customer,2025-01-23
CARD_0719,CIF_1719,Debit,Debit Digi,Visa,None,2025-07-12
CARD_0720,CIF_1720,Credit,Credit Infinite,Visa,None,2025-09-21
CARD_0721,CIF_1721,Credit,Credit Infinite,Visa,Privilege Customer,2025-11-24
CARD_0722,CIF_1722,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-06-06
CARD_0723,CIF_1723,Credit,Credit Signature Privilege,Visa,None,2025-07-23
CARD_0724,CIF_1724,Debit,Debit Classic,Visa,UUTIEN Customer,2025-02-19
CARD_0725,CIF_1725,Debit,Debit Classic,Visa,Privilege Customer,2025-04-04
CARD_0726,CIF_1726,Debit,Debit Classic,Visa,UUTIEN Customer,2025-03-24
CARD_0727,CIF_1727,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-02-16
CARD_0728,CIF_1728,Debit,Debit Classic,Visa,Privilege Customer,2025-08-26
CARD_0729,CIF_1729,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-10-26
CARD_0730,CIF_1730,Debit,Debit Classic,Visa,UUTIEN Customer,2025-03-09
CARD_0731,CIF_1731,Credit,Credit Infinite,Visa,Privilege Customer,2025-01-18
CARD_0732,CIF_1732,Debit,Debit Classic,Visa,Privilege Customer,2025-02-12
CARD_0733,CIF_1733,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-11-07
CARD_0734,CIF_1734,Debit,Debit Classic,Visa,Privilege Customer,2025-04-26
CARD_0735,CIF_1735,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-07-30
CARD_0736,CIF_1736,Debit,Debit Lotusmiles Virtual,Visa,None,2025-04-10
CARD_0737,CIF_1737,Debit,Debit Privilege Signature,Visa,None,2025-11-18
CARD_0738,CIF_1738,Debit,Debit Classic,Visa,UUTIEN Customer,2025-02-03
CARD_0739,CIF_1739,Debit,Debit Digi,Visa,None,2025-07-11
CARD_0740,CIF_1740,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-04-28
CARD_0741,CIF_1741,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-04-30
CARD_0742,CIF_1742,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-12-28
CARD_0743,CIF_1743,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-06-11
CARD_0744,CIF_1744,Debit,Debit Classic,Visa,Privilege Customer,2025-12-24
CARD_0745,CIF_1745,Debit,Debit Classic,Visa,Privilege Customer,2025-03-23
CARD_0746,CIF_1746,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-10-09
CARD_0747,CIF_1747,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-09-07
CARD_0748,CIF_1748,Credit,Credit Platinum Cashback,Visa,None,2025-01-31
CARD_0749,CIF_1749,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-09-17
CARD_0750,CIF_1750,Debit,Debit Classic,Visa,Privilege Customer,2025-05-26
CARD_0751,CIF_1751,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-01-22
CARD_0752,CIF_1752,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-12-28
CARD_0753,CIF_1753,Credit,Credit Infinite,Visa,None,2025-07-26
CARD_0754,CIF_1754,Credit,Credit Infinite,Visa,None,2025-12-31
CARD_0755,CIF_1755,Debit,Debit Privilege Signature,Visa,None,2025-07-05
CARD_0756,CIF_1756,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-06-29
CARD_0757,CIF_1757,Debit,Debit Classic,Visa,Privilege Customer,2025-02-23
CARD_0758,CIF_1758,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-03-29
CARD_0759,CIF_1759,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-08-25
CARD_0760,CIF_1760,Debit,Debit Privilege Signature,Visa,None,2025-01-10
CARD_0761,CIF_1761,Credit,Credit Infinite,Visa,None,2025-04-28
CARD_0762,CIF_1762,Credit,Credit Platinum Cashback,Visa,None,2025-03-04
CARD_0763,CIF_1763,Debit,Debit Privilege Signature,Visa,None,2025-11-11
CARD_0764,CIF_1764,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-12-19
CARD_0765,CIF_1765,Credit,Credit Gold,Visa,Privilege Customer,2025-11-27
CARD_0766,CIF_1766,Debit,Debit Classic,Visa,Privilege Customer,2025-03-12
CARD_0767,CIF_1767,Credit,Credit Signature Privilege,Visa,None,2025-12-06
CARD_0768,CIF_1768,Debit,Debit Digi,Visa,None,2025-03-27
CARD_0769,CIF_1769,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-09-03
CARD_0770,CIF_1770,Debit,Debit Digi,Visa,UUTIEN Customer,2025-06-11
CARD_0771,CIF_1771,Credit,Credit Infinite,Visa,None,2025-12-26
CARD_0772,CIF_1772,Credit,Credit Gold,Visa,Privilege Customer,2025-05-09
CARD_0773,CIF_1773,Credit,Credit Gold,Visa,Privilege Customer,2025-12-15
CARD_0774,CIF_1774,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-03-25
CARD_0775,CIF_1775,Credit,Credit Gold,Visa,UUTIEN Customer,2025-06-29
CARD_0776,CIF_1776,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-07-18
CARD_0777,CIF_1777,Debit,Debit Classic,Visa,None,2025-05-09
CARD_0778,CIF_1778,Debit,Debit Lotusmiles Virtual,Visa,None,2025-01-13
CARD_0779,CIF_1779,Credit,Credit Infinite,Visa,None,2025-01-05
CARD_0780,CIF_1780,Credit,Credit Infinite,Visa,None,2025-09-16
CARD_0781,CIF_1781,Credit,Credit Infinite,Visa,Privilege Customer,2025-07-12
CARD_0782,CIF_1782,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-06-22
CARD_0783,CIF_1783,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-01-06
CARD_0784,CIF_1784,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-12-02
CARD_0785,CIF_1785,Debit,Debit Lotusmiles Virtual,Visa,None,2025-06-03
CARD_0786,CIF_1786,Credit,Credit Gold,Visa,Privilege Customer,2025-05-09
CARD_0787,CIF_1787,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-02-13
CARD_0788,CIF_1788,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-03-01
CARD_0789,CIF_1789,Credit,Credit Signature Privilege,Visa,None,2025-05-03
CARD_0790,CIF_1790,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-06-25
CARD_0791,CIF_1791,Credit,Credit Signature Privilege,Visa,None,2025-07-12
CARD_0792,CIF_1792,Credit,Credit Gold,Visa,Privilege Customer,2025-01-04
CARD_0793,CIF_1793,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-08-05
CARD_0794,CIF_1794,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-07-27
CARD_0795,CIF_1795,Credit,Credit Gold,Visa,UUTIEN Customer,2025-10-24
CARD_0796,CIF_1796,Credit,Credit Gold,Visa,None,2025-02-26
CARD_0797,CIF_1797,Credit,Credit Signature Privilege,Visa,None,2025-12-21
CARD_0798,CIF_1798,Debit,Debit Classic,Visa,Privilege Customer,2025-07-24
CARD_0799,CIF_1799,Debit,Debit Digi,Visa,None,2025-11-01
CARD_0800,CIF_1800,Debit,Debit Classic,Visa,Privilege Customer,2025-12-21
CARD_0801,CIF_1801,Credit,Credit Platinum Cashback,Visa,None,2025-12-23
CARD_0802,CIF_1802,Debit,Debit Digi,Visa,None,2025-02-03
CARD_0803,CIF_1803,Credit,Credit Infinite,Visa,Privilege Customer,2025-08-17
CARD_0804,CIF_1804,Debit,Debit Privilege Signature,Visa,None,2025-05-13
CARD_0805,CIF_1805,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-07-25
CARD_0806,CIF_1806,Credit,Credit Gold,Visa,UUTIEN Customer,2025-07-22
CARD_0807,CIF_1807,Credit,Credit Gold,Visa,None,2025-04-30
CARD_0808,CIF_1808,Debit,Debit Classic,Visa,None,2025-05-30
CARD_0809,CIF_1809,Credit,Credit Gold,Visa,UUTIEN Customer,2025-08-06
CARD_0810,CIF_1810,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-04-19
CARD_0811,CIF_1811,Credit,Credit Gold,Visa,Privilege Customer,2025-10-17
CARD_0812,CIF_1812,Debit,Debit Digi,Visa,None,2025-09-14
CARD_0813,CIF_1813,Debit,Debit Digi,Visa,Privilege Customer,2025-10-07
CARD_0814,CIF_1814,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-07-20
CARD_0815,CIF_1815,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-09-07
CARD_0816,CIF_1816,Debit,Debit Privilege Signature,Visa,None,2025-05-18
CARD_0817,CIF_1817,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-12-18
CARD_0818,CIF_1818,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-03-12
CARD_0819,CIF_1819,Credit,Credit Gold,Visa,UUTIEN Customer,2025-02-10
CARD_0820,CIF_1820,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-12-12
CARD_0821,CIF_1821,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-03-06
CARD_0822,CIF_1822,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-02-20
CARD_0823,CIF_1823,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-11-08
CARD_0824,CIF_1824,Credit,Credit Signature Privilege,Visa,None,2025-10-02
CARD_0825,CIF_1825,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-11-09
CARD_0826,CIF_1826,Credit,Credit Infinite,Visa,None,2025-09-30
CARD_0827,CIF_1827,Debit,Debit Classic,Visa,Privilege Customer,2025-08-20
CARD_0828,CIF_1828,Credit,Credit Gold,Visa,UUTIEN Customer,2025-09-07
CARD_0829,CIF_1829,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-03-08
CARD_0830,CIF_1830,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-10-27
CARD_0831,CIF_1831,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-04-28
CARD_0832,CIF_1832,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-11-30
CARD_0833,CIF_1833,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-05-06
CARD_0834,CIF_1834,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-05-01
CARD_0835,CIF_1835,Debit,Debit Classic,Visa,UUTIEN Customer,2025-05-14
CARD_0836,CIF_1836,Debit,Debit Classic,Visa,UUTIEN Customer,2025-10-05
CARD_0837,CIF_1837,Credit,Credit Platinum Cashback,Visa,None,2025-04-08
CARD_0838,CIF_1838,Debit,Debit Privilege Signature,Visa,None,2025-11-16
CARD_0839,CIF_1839,Credit,Credit Signature Privilege,Visa,None,2025-12-01
CARD_0840,CIF_1840,Debit,Debit Digi,Visa,None,2025-10-24
CARD_0841,CIF_1841,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-09-03
CARD_0842,CIF_1842,Credit,Credit Infinite,Visa,None,2025-11-11
CARD_0843,CIF_1843,Debit,Debit Digi,Visa,None,2025-02-12
CARD_0844,CIF_1844,Credit,Credit Gold,Visa,None,2025-02-18
CARD_0845,CIF_1845,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-10-19
CARD_0846,CIF_1846,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-12-20
CARD_0847,CIF_1847,Debit,Debit Classic,Visa,None,2025-03-03
CARD_0848,CIF_1848,Debit,Debit Lotusmiles Virtual,Visa,None,2025-12-02
CARD_0849,CIF_1849,Credit,Credit Signature Privilege,Visa,None,2025-12-08
CARD_0850,CIF_1850,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-04-07
CARD_0851,CIF_1851,Debit,Debit Privilege Signature,Visa,None,2025-04-04
CARD_0852,CIF_1852,Credit,Credit Infinite,Visa,Privilege Customer,2025-09-05
CARD_0853,CIF_1853,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-05-07
CARD_0854,CIF_1854,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-01-08
CARD_0855,CIF_1855,Debit,Debit Privilege Signature,Visa,None,2025-05-15
CARD_0856,CIF_1856,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-01-20
CARD_0857,CIF_1857,Debit,Debit Digi,Visa,None,2025-09-18
CARD_0858,CIF_1858,Debit,Debit Classic,Visa,None,2025-04-06
CARD_0859,CIF_1859,Credit,Credit Gold,Visa,UUTIEN Customer,2025-02-26
CARD_0860,CIF_1860,Credit,Credit Infinite,Visa,Privilege Customer,2025-06-04
CARD_0861,CIF_1861,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-02-05
CARD_0862,CIF_1862,Credit,Credit Platinum Cashback,Visa,UUTIEN Customer,2025-03-21
CARD_0863,CIF_1863,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-06-30
CARD_0864,CIF_1864,Credit,Credit Gold,Visa,UUTIEN Customer,2025-05-26
CARD_0865,CIF_1865,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-05-04
CARD_0866,CIF_1866,Debit,Debit Digi,Visa,UUTIEN Customer,2025-02-10
CARD_0867,CIF_1867,Credit,Credit Gold,Visa,None,2025-02-22
CARD_0868,CIF_1868,Debit,Debit Digi,Visa,Privilege Customer,2025-04-15
CARD_0869,CIF_1869,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-05-25
CARD_0870,CIF_1870,Credit,Credit Signature Privilege,Visa,None,2025-04-14
CARD_0871,CIF_1871,Debit,Debit Classic,Visa,None,2025-07-22
CARD_0872,CIF_1872,Debit,Debit Digi,Visa,UUTIEN Customer,2025-06-17
CARD_0873,CIF_1873,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-05-26
CARD_0874,CIF_1874,Debit,Debit Lotusmiles Virtual,Visa,None,2025-03-28
CARD_0875,CIF_1875,Credit,Credit Gold,Visa,Privilege Customer,2025-12-21
CARD_0876,CIF_1876,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-01-25
CARD_0877,CIF_1877,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-04-29
CARD_0878,CIF_1878,Credit,Credit Signature Privilege,Visa,None,2025-06-04
CARD_0879,CIF_1879,Debit,Debit Lotusmiles Virtual,Visa,None,2025-12-12
CARD_0880,CIF_1880,Debit,Debit Classic,Visa,Privilege Customer,2025-07-09
CARD_0881,CIF_1881,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-11-03
CARD_0882,CIF_1882,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-07-06
CARD_0883,CIF_1883,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-06-23
CARD_0884,CIF_1884,Credit,Credit Platinum Cashback,Visa,None,2025-10-27
CARD_0885,CIF_1885,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-11-17
CARD_0886,CIF_1886,Debit,Debit Lotusmiles Virtual,Visa,None,2025-11-04
CARD_0887,CIF_1887,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-06-28
CARD_0888,CIF_1888,Debit,Debit Privilege Signature,Visa,None,2025-12-19
CARD_0889,CIF_1889,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-07-12
CARD_0890,CIF_1890,Debit,Debit Lotusmiles Virtual,Visa,None,2025-12-12
CARD_0891,CIF_1891,Credit,Credit Infinite,Visa,Privilege Customer,2025-12-29
CARD_0892,CIF_1892,Credit,Credit Infinite,Visa,Privilege Customer,2025-03-06
CARD_0893,CIF_1893,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-01-03
CARD_0894,CIF_1894,Debit,Debit Digi,Visa,None,2025-07-22
CARD_0895,CIF_1895,Debit,Debit Privilege Signature,Visa,None,2025-12-30
CARD_0896,CIF_1896,Credit,Credit Signature Privilege,Visa,UUTIEN Customer,2025-02-06
CARD_0897,CIF_1897,Debit,Debit Classic,Visa,None,2025-01-01
CARD_0898,CIF_1898,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-06-30
CARD_0899,CIF_1899,Debit,Debit Classic,Visa,None,2025-10-12
CARD_0900,CIF_1900,Credit,Credit Gold,Visa,None,2025-05-20
CARD_0901,CIF_1901,Debit,Debit Classic,Visa,Privilege Customer,2025-07-30
CARD_0902,CIF_1902,Debit,Debit Privilege Signature,Visa,None,2025-09-01
CARD_0903,CIF_1903,Debit,Debit Privilege Signature,Visa,None,2025-04-01
CARD_0904,CIF_1904,Credit,Credit Signature Privilege,Visa,Privilege Customer,2025-02-12
CARD_0905,CIF_1905,Credit,Credit Infinite,Visa,Privilege Customer,2025-01-21
CARD_0906,CIF_1906,Debit,Debit Classic,Visa,None,2025-08-21
CARD_0907,CIF_1907,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-03-04
CARD_0908,CIF_1908,Debit,Debit Lotusmiles Virtual,Visa,None,2025-01-12
CARD_0909,CIF_1909,Credit,Credit Platinum Cashback,Visa,Privilege Customer,2025-01-01
CARD_0910,CIF_1910,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-08-11
CARD_0911,CIF_1911,Credit,Credit Gold,Visa,None,2025-01-10
CARD_0912,CIF_1912,Debit,Debit Lotusmiles Virtual,Visa,UUTIEN Customer,2025-07-08
CARD_0913,CIF_1913,Credit,Credit Infinite,Visa,UUTIEN Customer,2025-02-22
CARD_0914,CIF_1914,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-08-26
CARD_0915,CIF_1915,Debit,Debit Lotusmiles Virtual,Visa,Privilege Customer,2025-05-05
CARD_0916,CIF_1916,Debit,Debit Digi,Visa,Privilege Customer,2025-04-17
CARD_0917,CIF_1917,Debit,Debit Privilege Signature,Visa,Privilege Customer,2025-08-31
CARD_0918,CIF_1918,Debit,Debit Privilege Signature,Visa,UUTIEN Customer,2025-05-10
